val;sav
0.8660565723793677;b_7_5
0.8698003327787022;b_7_5
0.8635607321131448;b_7_5
0.8731281198003328;b_7_5
0.8673044925124792;b_7_5
0.8652246256239601;b_7_5
0.8648086522462562;b_7_5
0.8652246256239601;b_7_5
0.8643926788685524;b_7_5
0.8618968386023295;b_9_1
0.8631447587354409;b_9_1
0.8556572379367721;b_9_1
0.8614808652246256;b_9_1
0.8664725457570716;b_9_1
0.8556572379367721;b_9_1
0.858153078202995;b_9_1
0.8506655574043261;b_9_1
0.8552412645590682;b_9_1
0.8539933444259568;b_9_1
0.8781198003327787;b_9_2
0.8760399334442596;b_9_2
0.8764559068219634;b_9_2
0.8789517470881864;b_9_2
0.8722961730449251;b_9_2
0.8793677204658902;b_9_2
0.8714642262895175;b_9_2
0.8872712146422629;b_9_2
0.8814475873544093;b_9_2
0.8814475873544093;b_9_2
0.8781198003327787;b_9_3
0.8760399334442596;b_9_3
0.8764559068219634;b_9_3
0.8789517470881864;b_9_3
0.8722961730449251;b_9_3
0.8793677204658902;b_9_3
0.8714642262895175;b_9_3
0.8872712146422629;b_9_3
0.8814475873544093;b_9_3
0.8814475873544093;b_9_3
0.8777038269550749;b_9_4
0.8826955074875208;b_9_4
0.8806156405990017;b_9_4
0.8739600665557404;b_9_4
0.8777038269550749;b_9_4
0.8806156405990017;b_9_4
0.8689683860232945;b_9_4
0.8698003327787022;b_9_4
0.8818635607321131;b_9_4
0.8777038269550749;b_9_4
0.8777038269550749;b_9_5
0.8826955074875208;b_9_5
0.8806156405990017;b_9_5
0.8739600665557404;b_9_5
0.8777038269550749;b_9_5
0.8806156405990017;b_9_5
0.8689683860232945;b_9_5
0.8698003327787022;b_9_5
0.8818635607321131;b_9_5
0.8777038269550749;b_9_5
0.8731281198003328;b_9_6
0.870216306156406;b_9_6
0.8735440931780366;b_9_6
0.8710482529118136;b_9_6
0.8710482529118136;b_9_6
0.8660565723793677;b_9_6
0.867720465890183;b_9_6
0.8714642262895175;b_9_6
0.8722961730449251;b_9_6
0.8777038269550749;b_9_6
0.8731281198003328;b_9_7
0.870216306156406;b_9_7
0.8735440931780366;b_9_7
0.8710482529118136;b_9_7
0.8710482529118136;b_9_7
0.8660565723793677;b_9_7
0.867720465890183;b_9_7
0.8714642262895175;b_9_7
0.8722961730449251;b_9_7
0.8777038269550749;b_9_7
0.8689683860232945;b_11_1
0.8602329450915142;b_11_1
0.8685524126455907;b_11_1
0.8648086522462562;b_11_1
0.8668885191347754;b_11_1
0.8648086522462562;b_11_1
0.8660565723793677;b_11_1
0.8594009983361065;b_11_1
0.8643926788685524;b_11_1
0.8618968386023295;b_11_1
0.8652246256239601;b_11_2
0.8618968386023295;b_11_2
0.8585690515806988;b_11_2
0.8585690515806988;b_11_2
0.8627287853577371;b_11_2
0.8627287853577371;b_11_2
0.8627287853577371;b_11_2
0.8573211314475874;b_11_2
0.8585690515806988;b_11_2
0.8598169717138103;b_11_2
0.8652246256239601;b_11_3
0.8618968386023295;b_11_3
